participant_id,group,block,trial,tap_num,type,pace_ms,condition,difficulty,stimuli_path,synchronized_sound_tick_ms,key_response_tick_ms,interval_ms,trial_type,key_response,key_correct,start_time,end_time
amanda502,am,block1,3,116,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,53413,200,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,117,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,53600,187,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,118,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,53800,200,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,119,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,54000,200,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,120,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,54187,187,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,121,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,54387,200,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,122,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,54600,213,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,123,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,54812,212,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,124,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,55014,202,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,125,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,55225,211,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,126,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,55425,200,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,127,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,55612,187,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,128,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,55800,188,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,3,129,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,56175,375,Unsuccessful,g,g,2025-10-09_22-25-42,2025-10-09_22-25-57
amanda502,am,block1,4,130,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,59200,59201,,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,131,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,59750,59751,550,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,132,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,60301,60377,626,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,133,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,60852,60902,525,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,134,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,61402,61452,550,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,135,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,61952,61989,537,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,136,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,62503,62553,564,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,137,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,63053,63140,587,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,138,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,63604,63678,538,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,139,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,64154,64240,562,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,140,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,64705,64743,503,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,141,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,65255,65256,513,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,142,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,66288,,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,143,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,66575,287,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,144,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,66825,250,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,145,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,67075,250,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,146,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,67326,251,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,147,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,67575,249,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,148,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,67812,237,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,149,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,68075,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,150,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,68337,262,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,151,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,68600,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,152,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,68875,275,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,153,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,69087,212,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,154,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,69325,238,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,155,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,69606,281,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,156,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,69863,257,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,157,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,70137,274,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,158,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,70400,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,159,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,70637,237,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,160,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,70925,288,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,161,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,71137,212,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,162,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,71412,275,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,163,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,71688,276,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,164,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,71962,274,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,165,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,72275,313,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,166,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,72537,262,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,167,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,72800,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,168,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,73037,237,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,169,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,73300,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,170,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,73537,237,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,171,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,73800,263,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,4,172,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,74037,237,Unsuccessful,g,g,2025-10-09_22-25-59,2025-10-09_22-26-15
amanda502,am,block1,5,173,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,77066,77305,,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,174,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,77617,77739,434,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,175,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,78168,78214,475,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,176,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,78718,78743,529,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,177,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,79269,79270,527,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,178,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,79820,79820,550,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,179,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,80371,80371,551,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,180,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,80922,80993,622,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,181,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,81472,81473,480,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,182,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,82022,82022,549,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,183,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,82573,82828,806,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,184,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,83124,83124,296,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block1,5,185,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,83925,,Successful,g,g,2025-10-09_22-26-17,2025-10-09_22-26-55
amanda502,am,block2,6,186,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,126793,127329,,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,187,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,127344,127344,15,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,188,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,127894,127894,550,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,189,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,128444,128445,551,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,190,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,128994,129282,837,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,191,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,129545,129819,537,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,192,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,130095,130391,572,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,193,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,130646,130903,512,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,194,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,131197,131466,563,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,195,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,131748,132029,563,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,196,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,132299,132541,512,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,197,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,132849,133128,587,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,6,198,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,133814,,Unsuccessful,g,g,2025-10-09_22-27-07,2025-10-09_22-27-44
amanda502,am,block2,7,199,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,166468,166800,,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,200,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,167018,167142,342,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,201,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,167568,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,202,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,168119,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,203,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,168669,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,204,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,169220,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,205,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,169771,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,206,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,170322,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,207,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,170873,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,208,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,171424,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,209,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,171975,,,Unsuccessful,,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,210,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,172526,172804,,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,211,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,173077,173106,302,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,212,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,173627,173653,547,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,213,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,174177,174242,589,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,214,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,174727,174794,552,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,215,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,175277,175342,548,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,216,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,175827,175827,485,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,217,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,176378,176430,603,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,218,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,176929,177016,586,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,219,synchronized,550,synchronized,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,177480,177566,550,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,220,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,178189,,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
amanda502,am,block2,7,221,self_paced,550,self_paced,550,/Users/amandachirino/Desktop/cerebellum/tapping/stimuli/tapping_task_tone_1000Hz_50ms_0.25amp.wav,,178426,237,Unsuccessful,g,g,2025-10-09_22-27-46,2025-10-09_22-28-07
