task,participant_id,dominant_hand,used_hand,mode,version,trial,block,type,condition,key_correct,key_response,joy_correct,joy_response,correct,reaction_time,start_time,end_time,cloze_probability,meaningful
SD,demoreal02,right,left,actual,2,1,p1,practice,Practice,NA,NA,d,left,0,406,2026-02-13T04:18:22.492241,2026-02-13T04:19:12.235968,0.35,True
